placement,table_id,table_caption,dataset,model,hop,partition,beta,method,PE,num_clients,accuracy,mean_acc_pct,std_acc_pct,n_reps,delta_vs_zerohop_pp,zerohop_acc_pct,num_iter,t,alpha,notes,source_summary_path,source_dataset,beta_label,zero_acc_pct,full_acc_pct,best_fedprop_method,best_fedprop_acc_pct,gain_vs_zero_pp,full_gap_pp,gap_closed_pct,gap_closed_clipped_pct,status,zero_n_reps,full_n_reps,fedprop_n_reps
main,T2,GAT accuracy on citation benchmarks (2-hop),Pubmed,GAT,2,non-IID (beta=10),10,Zero-hop,no,10,67.47 +/- 0.55 (n=10),67.47000000000001,0.5518655230720217,10.0,0.0,67.47000000000001,50.0,0.1,0.5,,experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T2,GAT accuracy on citation benchmarks (2-hop),Pubmed,GAT,2,IID (beta=10000),10000,FedProp-Adj,no,10,79.36 +/- 0.63 (n=10),79.36000000000001,0.6328067986711624,10.0,15.01000000000002,64.35,50.0,0.1,0.5,,experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T2,GAT accuracy on citation benchmarks (2-hop),Pubmed,GAT,2,IID (beta=10000),10000,FedProp-Adj,yes,10,78.68 +/- 0.58 (n=80),78.68125,0.5759073743211394,80.0,14.331250000000011,64.35,50.0,0.1,0.5,,experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T2,GAT accuracy on citation benchmarks (2-hop),Pubmed,GAT,2,IID (beta=10000),10000,FedProp-Diff,no,10,75.59 +/- 1.20 (n=13),75.59230769230768,1.19545077861975,13.0,11.24230769230769,64.35,50.0,0.1,0.5,,experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T2,GAT accuracy on citation benchmarks (2-hop),Pubmed,GAT,2,IID (beta=10000),10000,FedProp-Diff,yes,10,78.55 +/- 0.66 (n=50),78.548,0.6649351663960967,50.0,14.198000000000008,64.35,50.0,0.1,0.5,,experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T2,GAT accuracy on citation benchmarks (2-hop),Pubmed,GAT,2,IID (beta=10000),10000,Full-graph,no,10,78.32 +/- 0.45 (n=50),78.324,0.4479249208225391,50.0,13.974000000000004,64.35,50.0,0.1,0.5,,experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T2,GAT accuracy on citation benchmarks (2-hop),Pubmed,GAT,2,IID (beta=10000),10000,Zero-hop,no,10,64.35 +/- 1.20 (n=20),64.35,1.1967060053153813,20.0,0.0,64.35,50.0,0.1,0.5,,experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Amazon-ratings,GCN,1,non-IID (beta=10),10,FedProp-Adj,no,10,38.84 +/- 0.36 (n=9),38.84442992723248,0.3582891405137742,9.0,2.9980311031266496,35.84639882410583,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Amazon-ratings,GCN,1,non-IID (beta=10),10,FedProp-Diff,no,10,38.66 +/- 0.49 (n=10),38.664053568512166,0.4896654736503138,10.0,2.817654744406333,35.84639882410583,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Amazon-ratings,GCN,1,non-IID (beta=10),10,Full-graph,no,10,41.16 +/- 0.46 (n=10),41.15792911971256,0.4588740207276388,10.0,5.31153029560673,35.84639882410583,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Amazon-ratings,GCN,1,non-IID (beta=10),10,Zero-hop,no,10,35.85 +/- 2.40 (n=8),35.84639882410583,2.404494022202948,8.0,0.0,35.84639882410583,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Amazon-ratings,GCN,1,IID (beta=10000),10000,FedProp-Adj,no,10,40.21 +/- 0.35 (n=10),40.20578147966683,0.3540496215869603,10.0,2.696390658174103,37.50939082149273,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Amazon-ratings,GCN,1,IID (beta=10000),10000,FedProp-Diff,no,10,40.06 +/- 0.42 (n=10),40.05552833578312,0.421279073549007,10.0,2.5461375142903933,37.50939082149273,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Amazon-ratings,GCN,1,IID (beta=10000),10000,Full-graph,no,10,43.27 +/- 0.48 (n=9),43.27036492641588,0.4844201887489721,9.0,5.76097410492315,37.50939082149273,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Amazon-ratings,GCN,1,IID (beta=10000),10000,Zero-hop,no,10,37.51 +/- 1.79 (n=10),37.50939082149273,1.7874095240559127,10.0,0.0,37.50939082149273,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Amazon-ratings,GCN,2,non-IID (beta=10),10,FedProp-Adj,no,10,39.59 +/- 0.38 (n=10),39.59170341335946,0.378955544988356,10.0,1.879616019743402,37.71208739361606,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Amazon-ratings,GCN,2,non-IID (beta=10),10,FedProp-Diff,no,10,39.25 +/- 0.60 (n=10),39.252000653274536,0.598894379389275,10.0,1.5399132596584764,37.71208739361606,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Amazon-ratings,GCN,2,non-IID (beta=10),10,Full-graph,no,10,41.65 +/- 0.41 (n=10),41.65441776906745,0.4058028989421971,10.0,3.942330375451391,37.71208739361606,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Amazon-ratings,GCN,2,non-IID (beta=10),10,Zero-hop,no,10,37.71 +/- 0.36 (n=9),37.71208739361606,0.3570150998424922,9.0,0.0,37.71208739361606,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Amazon-ratings,GCN,2,IID (beta=10000),10000,FedProp-Adj,no,10,40.67 +/- 0.39 (n=10),40.66634002939736,0.3926446278024261,10.0,3.841254287114168,36.82508574228319,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Amazon-ratings,GCN,2,IID (beta=10000),10000,FedProp-Diff,no,10,40.47 +/- 0.39 (n=10),40.46545810877021,0.3893131683420215,10.0,3.6403723664870142,36.82508574228319,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Amazon-ratings,GCN,2,IID (beta=10000),10000,Full-graph,no,10,43.97 +/- 0.39 (n=10),43.973542381185695,0.3919080112129345,10.0,7.148456638902502,36.82508574228319,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Amazon-ratings,GCN,2,IID (beta=10000),10000,Zero-hop,no,10,36.83 +/- 2.00 (n=10),36.82508574228319,1.998336215274634,10.0,0.0,36.82508574228319,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Texas,GCN,1,non-IID (beta=10),10,FedProp-Adj,no,10,74.46 +/- 2.05 (n=20),74.45945945945947,2.051769336530401,20.0,2.0270270270270316,72.43243243243244,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Texas,GCN,1,non-IID (beta=10),10,FedProp-Diff,no,10,74.86 +/- 1.27 (n=20),74.86486486486487,1.27070904319359,20.0,2.432432432432435,72.43243243243244,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Texas,GCN,1,non-IID (beta=10),10,Full-graph,no,10,62.16 +/- 3.51 (n=20),62.16216216216216,3.507490186611082,20.0,-10.270270270270274,72.43243243243244,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Texas,GCN,1,non-IID (beta=10),10,Zero-hop,no,10,72.43 +/- 1.11 (n=20),72.43243243243244,1.1091657860380022,20.0,0.0,72.43243243243244,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Texas,GCN,1,IID (beta=10000),10000,FedProp-Adj,no,10,72.97 +/- 5.02 (n=19),72.97297297297297,5.016003930477498,19.0,-2.8528528528528625,75.82582582582583,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Texas,GCN,1,IID (beta=10000),10000,FedProp-Diff,no,10,79.46 +/- 2.22 (n=20),79.45945945945945,2.218331572076011,20.0,3.6336336336336217,75.82582582582583,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Texas,GCN,1,IID (beta=10000),10000,Full-graph,no,10,64.30 +/- 3.20 (n=19),64.29587482219061,3.195208267203688,19.0,-11.529951003635219,75.82582582582583,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Texas,GCN,1,IID (beta=10000),10000,Zero-hop,no,10,75.83 +/- 0.64 (n=18),75.82582582582583,0.6370331362040956,18.0,0.0,75.82582582582583,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Texas,GCN,2,non-IID (beta=10),10,FedProp-Adj,no,10,73.65 +/- 3.49 (n=20),73.64864864864865,3.493762187998618,20.0,1.3513513513513402,72.2972972972973,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Texas,GCN,2,non-IID (beta=10),10,FedProp-Diff,no,10,72.97 +/- 0.00 (n=19),72.97297297297297,0.0,19.0,0.675675675675663,72.2972972972973,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Texas,GCN,2,non-IID (beta=10),10,Full-graph,no,10,62.03 +/- 1.85 (n=20),62.02702702702703,1.854953354468269,20.0,-10.270270270270274,72.2972972972973,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Texas,GCN,2,non-IID (beta=10),10,Zero-hop,no,10,72.30 +/- 1.20 (n=20),72.2972972972973,1.2007071846468065,20.0,0.0,72.2972972972973,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Texas,GCN,2,IID (beta=10000),10000,FedProp-Adj,no,10,75.68 +/- 5.04 (n=20),75.67567567567568,5.037249277276181,20.0,-0.13513513513512976,75.8108108108108,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Texas,GCN,2,IID (beta=10000),10000,FedProp-Diff,no,10,77.43 +/- 2.01 (n=20),77.43243243243244,2.013945460461066,20.0,1.6216216216216282,75.8108108108108,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Texas,GCN,2,IID (beta=10000),10000,Full-graph,no,10,63.78 +/- 4.06 (n=20),63.78378378378379,4.056424153089633,20.0,-12.027027027027017,75.8108108108108,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Texas,GCN,2,IID (beta=10000),10000,Zero-hop,no,10,75.81 +/- 0.60 (n=20),75.8108108108108,0.6043426966215636,20.0,0.0,75.8108108108108,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Wisconsin,GCN,1,non-IID (beta=10),10,FedProp-Adj,no,10,74.71 +/- 2.00 (n=20),74.70588235294117,2.001638374643293,20.0,-1.17647058823529,75.88235294117646,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Wisconsin,GCN,1,non-IID (beta=10),10,FedProp-Diff,no,10,77.84 +/- 1.44 (n=20),77.84313725490196,1.4366570530687204,20.0,1.9607843137254974,75.88235294117646,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Wisconsin,GCN,1,non-IID (beta=10),10,Full-graph,no,10,44.61 +/- 2.28 (n=20),44.6078431372549,2.282662163116064,20.0,-31.27450980392156,75.88235294117646,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Wisconsin,GCN,1,non-IID (beta=10),10,Zero-hop,no,10,75.88 +/- 1.29 (n=20),75.88235294117646,1.28813075555252,20.0,0.0,75.88235294117646,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Wisconsin,GCN,1,IID (beta=10000),10000,FedProp-Adj,no,10,70.69 +/- 1.19 (n=20),70.68627450980392,1.185892782018233,20.0,0.6862745098039227,70.0,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Wisconsin,GCN,1,IID (beta=10000),10000,FedProp-Diff,no,10,72.75 +/- 1.41 (n=20),72.74509803921568,1.4082055812933485,20.0,2.7450980392156765,70.0,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Wisconsin,GCN,1,IID (beta=10000),10000,Full-graph,no,10,48.73 +/- 2.32 (n=20),48.72549019607843,2.3178497813306227,20.0,-21.274509803921568,70.0,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Wisconsin,GCN,1,IID (beta=10000),10000,Zero-hop,no,10,70.00 +/- 1.12 (n=20),70.0,1.1200795501519214,20.0,0.0,70.0,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Wisconsin,GCN,2,non-IID (beta=10),10,FedProp-Adj,no,10,75.78 +/- 1.94 (n=20),75.7843137254902,1.937425361113889,20.0,-0.06707946336429416,75.85139318885449,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Wisconsin,GCN,2,non-IID (beta=10),10,FedProp-Diff,no,10,77.45 +/- 1.49 (n=20),77.45098039215686,1.4919331573582024,20.0,1.5995872033023772,75.85139318885449,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Wisconsin,GCN,2,non-IID (beta=10),10,Full-graph,no,10,49.12 +/- 1.53 (n=19),49.122807017543856,1.5291441878839251,19.0,-26.72858617131063,75.85139318885449,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Wisconsin,GCN,2,non-IID (beta=10),10,Zero-hop,no,10,75.85 +/- 1.61 (n=19),75.85139318885449,1.6079801709694166,19.0,0.0,75.85139318885449,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Wisconsin,GCN,2,IID (beta=10000),10000,FedProp-Adj,no,10,73.04 +/- 1.79 (n=20),73.0392156862745,1.7852264078437758,20.0,3.2352941176470438,69.80392156862746,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Wisconsin,GCN,2,IID (beta=10000),10000,FedProp-Diff,no,10,75.69 +/- 0.99 (n=20),75.68627450980392,0.9855386077451624,20.0,5.882352941176464,69.80392156862746,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Wisconsin,GCN,2,IID (beta=10000),10000,Full-graph,no,10,51.39 +/- 2.02 (n=19),51.39318885448916,2.022867619950351,19.0,-18.410732714138298,69.80392156862746,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T3,Heterophilic benchmarks: absolute accuracy (Full-graph underperforms Zero-hop here),Wisconsin,GCN,2,IID (beta=10000),10000,Zero-hop,no,10,69.80 +/- 1.33 (n=20),69.80392156862746,1.334425583095532,20.0,0.0,69.80392156862746,50.0,0.1,0.5,frame by absolute accuracy; gap-closed undefined (Full <= Zero),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GAT,2,non-IID (beta=1),1,FedProp-Adj,no,10,68.00 +/- 1.07 (n=10),68.0,1.0677078252031296,10.0,7.960000000000008,60.03999999999999,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GAT,2,non-IID (beta=1),1,FedProp-Adj,yes,10,69.03 +/- 0.59 (n=20),69.035,0.5896252154859366,20.0,8.995000000000005,60.03999999999999,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GAT,2,non-IID (beta=1),1,FedProp-Diff,no,10,63.78 +/- 1.88 (n=10),63.78,1.877232004841172,10.0,3.740000000000009,60.03999999999999,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GAT,2,non-IID (beta=1),1,FedProp-Diff,yes,10,68.65 +/- 0.74 (n=10),68.65,0.738241153011666,10.0,8.610000000000014,60.03999999999999,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GAT,2,non-IID (beta=10),10,FedProp-Adj,no,10,64.81 +/- 1.94 (n=10),64.81,1.942764353526525,10.0,8.31000000000001,56.49999999999999,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GAT,2,non-IID (beta=10),10,FedProp-Adj,yes,10,65.85 +/- 0.68 (n=20),65.85000000000001,0.6809436177293364,20.0,9.350000000000016,56.49999999999999,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GAT,2,non-IID (beta=10),10,FedProp-Diff,no,10,58.03 +/- 4.98 (n=15),58.03333333333334,4.984069861162902,15.0,1.5333333333333456,56.49999999999999,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GAT,2,non-IID (beta=10),10,FedProp-Diff,yes,10,64.57 +/- 0.89 (n=10),64.57000000000001,0.8895067297228412,10.0,8.070000000000014,56.49999999999999,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GAT,2,IID (beta=10000),10000,FedProp-Adj,no,10,65.50 +/- 1.78 (n=10),65.5,1.7845011752432245,10.0,8.399999999999999,57.1,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GAT,2,IID (beta=10000),10000,FedProp-Adj,yes,10,66.62 +/- 1.19 (n=30),66.61666666666667,1.1876035949973278,30.0,9.516666666666673,57.1,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GAT,2,IID (beta=10000),10000,FedProp-Diff,no,10,61.78 +/- 1.89 (n=10),61.78,1.886089428774081,10.0,4.68,57.1,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GAT,2,IID (beta=10000),10000,FedProp-Diff,yes,10,65.09 +/- 0.73 (n=10),65.09,0.7324995259763357,10.0,7.990000000000002,57.1,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GCN,1,non-IID (beta=1),1,FedProp-Adj,no,10,66.34 +/- 1.45 (n=10),66.34,1.451589167468232,10.0,4.806666666666672,61.53333333333333,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
